,pos,win
51201,"[[4798,8539]]",0
51202,"[[8684,2405],[3977,11255]]",0
51203,"[[3692,6447],[3366,7809],[6916,5260]]",0
51204,"[[8760,2475],[11221,6947],[10792,7633]]",0
51205,"[[3792,6374],[3839,9753],[4876,6017]]",1
51206,"[[6638,4714],[3464,8041],[5557,12359]]",1
51207,"[[2909,8080],[7113,7311],[8085,3448]]",1
51208,"[[10885,5214],[7262,3812]]",1
51209,"[[8563,2373],[11332,5918]]",0
51210,"[[7509,5013],[10948,7707],[3407,7755]]",1
51211,"[[6845,4977],[2392,2960]]",0
51212,"[[8194,2430],[3758,8342],[3463,6764],[9755,3637]]",0
51213,"[[3822,6628],[2280,8960],[7514,9695]]",1
51214,"[[8684,2458],[11530,7104],[11410,5516]]",0
51215,"[[11198,5924]]",0
51216,"[[4830,8015]]",1
51217,"[[3468,11706]]",1
51218,"[[8609,2463],[8325,6323]]",1
51219,"[[3766,8083],[4623,11859]]",0
51220,"[[13200,2957]]",1
51221,"[[2501,8248],[9336,5708]]",1
51222,"[[5428,8816]]",1
51223,"[[7461,2933]]",1
51224,"[[9154,2195]]",0
51225,"[[10414,5004],[2726,6426]]",0
51226,"[[3780,6293],[3807,7875],[2829,12120]]",0
51227,"[[6829,4831],[3597,10037]]",0
51228,"[[7945,2174],[5192,5622]]",1
51229,"[[7030,4964],[8500,5700]]",1
51230,"[[11276,6431],[12090,6680]]",1
51231,"[[7020,10807],[9385,5673]]",0
51232,"[[8171,2306],[4835,8971],[3635,6592],[8397,2523]]",1
51233,"[[7463,4778],[4855,8274]]",1
51234,"[[6830,4833],[2692,8308],[7371,1488]]",0
51235,"[[6523,4765],[3630,8573],[1596,998]]",1
51236,"[[6924,5166],[2536,8213],[11012,3748]]",1
51237,"[[3551,6571],[7514,3427]]",0
51238,"[[7274,7623],[1789,10242]]",0
51239,"[[10389,5080],[12093,6803]]",0
51240,"[[6591,4797],[2418,8417],[6692,9697]]",0
51241,"[[3224,6914],[7793,8492]]",1
51242,"[[10555,5498],[3006,11199]]",1
51243,"[[7284,4949],[11298,5997]]",1
51244,"[[4738,7559]]",0
51245,"[[8993,2439],[4065,9658],[2832,7881]]",0
51246,"[[11314,6642],[12013,5137]]",1
51247,"[[5938,5199]]",1
51248,"[[2496,8252],[6771,11398]]",0
51249,"[[7646,3677],[2817,2874]]",1
51250,"[[5263,5590]]",1
51251,"[[7589,2989]]",1
51252,"[[7310,5051],[5545,5482]]",1
51253,"[[8012,2332],[5220,9117]]",0
51254,"[[5079,8983]]",0
51255,"[[7790,7918]]",1
51256,"[[11235,4535]]",1
51257,"[[8584,2678],[7831,5042]]",1
51258,"[[7594,2438]]",0
51259,"[[5262,5745]]",0
51260,"[[6960,5303],[3329,7784],[4841,4327]]",1
51261,"[[2751,8179],[6772,4915],[7857,2256]]",0
51262,"[[3142,7588],[2683,12328],[2787,8173]]",0
51263,"[[6648,4830],[5257,9208]]",0
51264,"[[6774,4702],[2761,6490]]",0
51265,"[[11180,6953],[9574,6978]]",0
51266,"[[7148,8086]]",0
51267,"[[3609,6636],[5265,9226]]",1
51268,"[[5048,9272],[3044,8174],[12473,2932]]",0
51269,"[[8261,2537],[7762,9703],[2734,8014]]",1
51270,"[[8332,2383],[6553,8521]]",1
51271,"[[3508,6468],[5429,9143]]",1
51272,"[[7352,5218],[12758,5354]]",0
51273,"[[8650,2414],[10684,4896],[11638,6931]]",1
51274,"[[3676,8028],[7215,8753]]",0
51275,"[[3722,8000],[7768,7192],[2164,11708]]",1
51276,"[[8058,2356],[11377,6650],[13043,3363]]",1
51277,"[[7302,8040]]",0
51278,"[[5118,5871]]",1
51279,"[[6726,4790],[2897,8272],[9172,7481]]",1
51280,"[[8973,2496],[3936,7737],[1765,11563]]",1
51281,"[[7320,6395]]",1
51282,"[[1179,1452]]",1
51283,"[[7124,5208],[2239,8343],[2333,761]]",0
51284,"[[3594,8515],[6763,9621]]",0
51285,"[[8279,2349],[5234,8998]]",1
51286,"[[8270,7368]]",1
51287,"[[2679,1745]]",0
51288,"[[6794,5014],[4926,9167],[428,522]]",1
51289,"[[3961,6140],[2311,7518]]",0
51290,"[[5208,9063]]",0
51291,"[[7205,4918],[6837,12535]]",0
51292,"[[6671,4580],[3334,11127]]",1
51293,"[[3293,980]]",0
51294,"[[8137,2442],[11110,4898]]",1
51295,"[[8392,2653],[3444,7723],[545,501]]",0
51296,"[[8384,2632],[3727,6521],[1273,10822]]",0
51297,"[[10441,5546],[11531,6832]]",1
51298,"[[8668,4381]]",0
51299,"[[3713,7929],[3557,9528]]",1
51300,"[[6774,5008],[2502,11627]]",1
51301,"[[10448,5361],[5868,5249]]",1
51302,"[[11224,5963]]",0
51303,"[[8414,2597],[11081,4847]]",1
51304,"[[5530,8683]]",0
51305,"[[6603,4642],[4737,8964],[4935,12319]]",0
51306,"[[3664,8697]]",0
51307,"[[9095,2651]]",1
51308,"[[7169,5378],[8425,2432],[10539,3006]]",0
51309,"[[5929,5657]]",0
51310,"[[4492,9438],[2829,7658]]",0
51311,"[[8446,2535],[4031,9798],[7024,5101]]",1
51312,"[[3765,9190],[3463,9909]]",0
51313,"[[7707,2454],[3625,6592],[10602,5232]]",0
51314,"[[6795,11408],[2220,8405]]",0
51315,"[[3670,8454],[2289,9329]]",0
51316,"[[3417,8639]]",0
51317,"[[7021,11299],[3596,8094]]",1
51318,"[[3574,7790],[2875,12007]]",0
51319,"[[7171,11384],[8472,8328]]",1
51320,"[[6695,4780],[7527,11206],[4784,9102]]",1
51321,"[[7160,5021],[3035,8151],[2167,2880]]",0
51322,"[[6420,9153]]",1
51323,"[[6961,8185]]",0
51324,"[[7645,5871]]",1
51325,"[[7646,2860]]",0
51326,"[[2833,7994],[7211,3919],[12511,5298]]",1
51327,"[[8900,2418],[5792,7376]]",0
51328,"[[6480,4842],[4297,9391],[394,461]]",1
51329,"[[8376,2688],[4646,9130],[5772,12707]]",1
51330,"[[3861,6616],[3480,7713],[3632,874]]",1
51331,"[[12657,5833],[6222,5049]]",0
51332,"[[7476,5201],[3383,8227],[971,1599]]",1
51333,"[[6522,4768],[3828,11152]]",1
51334,"[[6016,5150]]",0
51335,"[[4548,9539],[3643,6420],[13139,2601]]",0
51336,"[[8281,2244],[11652,7230],[7573,9640]]",1
51337,"[[8365,2173],[6239,4983]]",0
51338,"[[6900,5091],[5944,9013]]",1
51339,"[[8340,2628],[7854,10053],[6247,12304]]",1
51340,"[[8464,2350],[3488,7816],[4149,6032],[9604,2471]]",0
51341,"[[8853,2301],[804,1123],[5822,9033]]",0
51342,"[[7327,5218],[3635,6710],[2893,8039]]",1
51343,"[[7964,2095],[4020,9789],[5282,3283]]",1
51344,"[[12113,3432]]",0
51345,"[[6681,4803],[11230,5192]]",1
51346,"[[4766,8894],[3378,6852],[9023,2012]]",0
51347,"[[8436,2632],[3836,9370],[691,1168]]",1
51348,"[[8195,2442],[5819,7254]]",1
51349,"[[4854,8744]]",1
51350,"[[11869,5860]]",1
51351,"[[5922,12435],[2193,8415]]",1
51352,"[[8955,2483],[10035,1166]]",1
51353,"[[12064,3573]]",0
51354,"[[6952,4883],[3095,7540],[11002,5125]]",1
51355,"[[4836,9511],[7119,9390]]",0
51356,"[[4529,9232],[6130,8941]]",1
51357,"[[11170,6564],[10230,2611]]",1
51358,"[[6323,8824]]",1
51359,"[[4470,5969]]",1
51360,"[[6012,6935]]",0
51361,"[[7012,5405],[7267,8069]]",0
51362,"[[11206,6548],[8534,2365]]",1
51363,"[[8420,2468],[3186,13580]]",1
51364,"[[8754,2469],[4854,8481]]",0
51365,"[[11322,3200]]",1
51366,"[[7003,5242],[2876,3714]]",0
51367,"[[4659,9478],[3356,7726],[8718,5042]]",1
51368,"[[6123,7282]]",0
51369,"[[3337,7764],[7293,9767],[7157,5228]]",0
51370,"[[11168,6828],[7268,6363]]",0
51371,"[[8800,5448]]",1
51372,"[[8265,2341],[6281,9075]]",0
51373,"[[10563,5566],[3704,6707]]",0
51374,"[[6359,4886],[3504,7412],[12367,3268]]",1
51375,"[[4978,9218],[2742,8236],[1137,566]]",1
51376,"[[8162,2277],[9350,5748]]",1
51377,"[[9088,5512]]",0
51378,"[[3700,6597],[4313,9282],[6783,4769]]",0
51379,"[[6705,4788],[4117,11305]]",0
51380,"[[8389,2695],[11721,2274]]",1
51381,"[[8535,2681],[5898,7550]]",0
51382,"[[6730,4859],[3226,8391],[13134,3027]]",0
51383,"[[5354,5598]]",0
51384,"[[5366,5588]]",1
51385,"[[8660,2473],[5972,9251]]",0
51386,"[[3510,8452],[5991,3481]]",1
51387,"[[7593,3828],[5256,8919]]",0
51388,"[[6842,5082],[3456,6702],[8131,10319]]",1
51389,"[[7957,5300]]",0
51390,"[[7008,5540],[3258,8244],[7489,6913]]",1
51391,"[[4845,8814]]",1
51392,"[[10911,3430]]",1
51393,"[[8698,2406],[3836,11121]]",1
51394,"[[8613,2158],[11172,6508],[6854,4890],[421,478]]",1
51395,"[[10552,5310],[3754,8190],[4328,11933]]",0
51396,"[[3374,7760],[3146,7629],[3623,9373]]",0
51397,"[[8092,2288],[6248,10932]]",1
51398,"[[12451,6385],[8450,6522]]",1
51399,"[[4041,6042],[1830,3306]]",0
51400,"[[8422,2912],[13188,4081]]",0
51401,"[[7874,7582],[5502,6351]]",0
51402,"[[6406,4923],[2083,8584],[748,8913]]",0
51403,"[[3630,7900],[6752,4281]]",0
51404,"[[2259,8338],[6896,5177],[8433,2740]]",0
51405,"[[10619,5499],[4643,11998]]",0
51406,"[[7295,5000],[9299,2394]]",0
51407,"[[6162,4866]]",1
51408,"[[8197,2399],[7342,6996],[2158,8659],[6887,5211]]",1
51409,"[[3267,7795],[10312,6486]]",0
51410,"[[4815,8785]]",0
51411,"[[11168,5698]]",1
51412,"[[7606,5034],[3697,9489],[6476,12623]]",1
51413,"[[6004,8439]]",0
51414,"[[8269,2524],[11374,6406],[6040,6984]]",0
51415,"[[4597,5920]]",1
51416,"[[9188,2554]]",0
51417,"[[8529,4711]]",1
51418,"[[6798,4986],[2766,8367],[6180,6187]]",0
51419,"[[10576,7542]]",0
51420,"[[4789,8507]]",0
51421,"[[3139,7571],[2165,1530]]",1
51422,"[[6802,4662],[3242,8180],[3532,6457],[7342,3387]]",1
51423,"[[3456,8670]]",0
51424,"[[8352,2538],[5475,8867]]",1
51425,"[[6982,5126],[3484,8478],[7447,5083]]",1
51426,"[[8613,2531],[11273,6911],[8342,6980]]",1
51427,"[[3349,7152]]",0
51428,"[[8620,2284],[11530,4106]]",0
51429,"[[8033,5295]]",1
51430,"[[3747,7847],[6955,10946],[2132,8430]]",0
51431,"[[2274,8477],[10695,3502]]",0
51432,"[[648,600],[9745,5919]]",1
51433,"[[8866,2333],[10956,5178],[11938,3867]]",0
51434,"[[5054,9278],[6403,12339]]",0
51435,"[[5596,6365]]",1
51436,"[[5135,8876]]",1
51437,"[[5127,9202]]",0
51438,"[[6849,5064],[12391,6246],[11392,3279]]",0
51439,"[[12492,5122]]",1
51440,"[[7170,3977],[2385,8461]]",0
51441,"[[8137,6627]]",0
51442,"[[5198,9031]]",0
51443,"[[3990,6134],[4406,10065],[3926,13030]]",1
51444,"[[7402,3177],[10811,4729],[1519,2893]]",0
51445,"[[9109,5535]]",1
51446,"[[6677,4783],[11201,8289],[8127,2224]]",0
51447,"[[6708,4835],[6191,10087]]",1
51448,"[[3594,6642],[4827,9942],[1270,12412]]",0
51449,"[[8610,2495],[9988,5575],[3730,6520],[6092,6508]]",0
51450,"[[8166,2410],[7623,6759],[4785,9291]]",1
51451,"[[11443,8077],[8560,6372]]",0
51452,"[[9970,5652],[8895,2392]]",0
51453,"[[12489,3233]]",0
51454,"[[3520,6386],[2685,12126],[3217,11588]]",0
51455,"[[11828,5436]]",1
51456,"[[8243,2358],[11165,5870]]",1
51457,"[[5273,8647]]",1
51458,"[[8075,2227],[3428,8646]]",0
51459,"[[7240,5071],[11239,6697],[783,1252]]",0
51460,"[[6338,11074]]",0
51461,"[[7314,5075],[7658,7756],[5165,9090]]",0
51462,"[[1926,3425]]",0
51463,"[[8485,2431],[9717,3459]]",0
51464,"[[4830,5851]]",0
51465,"[[8413,2657],[7912,9942],[3193,8100]]",1
51466,"[[10049,6863]]",1
51467,"[[8083,2209],[12182,2693],[7154,5242]]",0
51468,"[[8602,2651],[5222,7539]]",1
51469,"[[12856,2954]]",1
51470,"[[6906,5201],[6789,7019],[3210,6630]]",1
51471,"[[2556,8435],[7704,3742],[6382,11167]]",0
51472,"[[7006,5288],[3766,6458],[2726,854]]",0
51473,"[[7058,5427],[8558,2672],[2269,8506]]",0
51474,"[[9068,2400],[628,610],[2380,12319]]",0
51475,"[[3385,7801],[8663,5427]]",0
51476,"[[4856,6939]]",0
51477,"[[8560,5402]]",0
51478,"[[8282,2395],[4495,9500],[2529,8349],[8210,2304]]",0
51479,"[[4787,1250]]",0
51480,"[[8526,2358],[8667,5859]]",0
51481,"[[8183,2365],[787,642],[3888,6472]]",0
51482,"[[8545,2553],[11288,6953],[7026,4868],[4839,8210]]",1
51483,"[[7784,2283],[6677,6671]]",1
51484,"[[6766,4905],[796,10255]]",1
51485,"[[8468,2648],[2778,6579]]",1
51486,"[[11148,6779],[13472,3617]]",1
51487,"[[8054,2309],[2697,5731]]",1
51488,"[[7404,7456],[3176,8107],[7505,5086]]",0
51489,"[[7000,5197],[3494,10724]]",0
51490,"[[3578,8146],[10699,5112],[11609,1643]]",1
51491,"[[9733,3423]]",0
51492,"[[5085,8836]]",1
51493,"[[6984,5268],[2447,8868],[5870,12663]]",0
51494,"[[10370,3278]]",1
51495,"[[8999,2440],[7300,4875],[533,730]]",1
51496,"[[8228,2575],[9969,6125]]",1
51497,"[[8525,2521],[3557,7808],[2734,6143]]",1
51498,"[[2428,8505],[7468,3740],[8608,2297]]",0
51499,"[[4765,9241],[2716,12495]]",0
51500,"[[4707,8970],[8202,7973]]",1
51501,"[[9174,2600]]",1
51502,"[[7954,3476],[10340,2408]]",1
51503,"[[8072,2381],[10216,7230]]",1
51504,"[[6746,4903],[3280,8171],[3846,6410],[1372,758]]",1
51505,"[[11476,6598],[12675,5320]]",1
51506,"[[4936,8494]]",1
51507,"[[7104,5082],[3112,8016],[8584,5379]]",0
51508,"[[5417,8708]]",1
51509,"[[6565,4795],[3791,8066],[6394,11404]]",0
51510,"[[8072,2408],[3778,7813],[8556,4703]]",1
51511,"[[7774,2242],[3432,8012],[6526,6316]]",1
51512,"[[6927,5396],[3590,7780],[2646,13560]]",1
51513,"[[4604,9216],[2999,12703]]",0
51514,"[[2785,8381],[11871,3959]]",1
51515,"[[4339,7244]]",1
51516,"[[4778,6889]]",0
51517,"[[1828,3247]]",0
51518,"[[3617,6703],[2313,8360],[12788,3144]]",1
51519,"[[2336,8426],[6824,5044],[12530,6472]]",0
51520,"[[7140,5010],[4392,7213]]",1
51521,"[[4940,8454]]",0
51522,"[[3649,6520],[2421,9331]]",0
51523,"[[8352,2340],[4813,9236],[3115,7988],[4346,931]]",0
51524,"[[8787,2208],[11783,3795]]",1
51525,"[[6925,4912],[3814,10276]]",1
51526,"[[7439,5154],[3813,4451]]",0
51527,"[[7796,5265]]",1
51528,"[[7864,7838]]",1
51529,"[[3271,8055],[3618,10232]]",0
51530,"[[4405,7435]]",0
51531,"[[8653,2507],[11684,7647]]",0
51532,"[[6761,4920],[2699,8114],[5549,12663]]",0
51533,"[[11028,4088]]",1
51534,"[[6700,4795],[5103,5700]]",0
51535,"[[6979,5454],[5879,6256]]",0
51536,"[[8124,2452],[5235,9187]]",1
51537,"[[8167,7390]]",1
51538,"[[9045,2625],[11302,6036],[6842,4816],[3925,1580]]",0
51539,"[[7889,3585],[12259,3150]]",1
51540,"[[6955,5207],[3604,9020]]",0
51541,"[[8144,2243],[11316,5633]]",0
51542,"[[6851,5370],[11320,4440]]",1
51543,"[[8869,2457],[4437,9319],[2015,3525]]",0
51544,"[[7299,3517],[7452,10946]]",1
51545,"[[3995,6001],[4754,7804]]",0
51546,"[[6870,4061]]",0
51547,"[[6974,5408],[11425,7060],[6844,13054]]",0
51548,"[[6395,4883],[4759,6792]]",0
51549,"[[5183,5709]]",0
51550,"[[7971,2381],[2654,7487]]",0
51551,"[[8304,2397],[3801,6283],[1754,11410]]",0
51552,"[[3450,6770],[6914,5414],[13042,3209]]",0
51553,"[[4771,8979],[3393,13601]]",0
51554,"[[11029,7005],[11005,4923],[2111,9563]]",0
51555,"[[8441,5363]]",0
51556,"[[4890,8922]]",0
51557,"[[8446,2690],[3554,7760],[2732,12379]]",1
51558,"[[11655,3292]]",0
51559,"[[7249,4761],[7390,5104]]",1
51560,"[[3791,8260],[2924,11214]]",0
51561,"[[4086,9440],[1795,13182]]",1
51562,"[[7112,5452],[5653,8758]]",1
51563,"[[8372,2419],[11187,4174]]",1
51564,"[[7024,4958],[9462,5684]]",0
51565,"[[12716,2783],[11389,5901]]",1
51566,"[[7099,5319],[11453,6888],[3373,7107]]",1
51567,"[[7615,3496],[7956,2325]]",0
51568,"[[6850,5034],[4197,9309],[7678,5149]]",1
51569,"[[3409,6823],[7315,8879]]",1
51570,"[[5339,8733]]",1
51571,"[[8588,2341],[11390,6881],[4787,7492]]",1
51572,"[[6572,4823],[2829,8393],[4425,12037]]",1
51573,"[[5834,8881]]",1
51574,"[[7127,4828],[3296,8208],[720,542],[10422,4896]]",0
51575,"[[4758,7746]]",1
51576,"[[7446,7656],[11428,6037]]",1
51577,"[[8724,2503],[11974,3578]]",1
51578,"[[7529,3499],[11136,6601],[12665,6136]]",0
51579,"[[4094,6082],[7901,4064]]",0
51580,"[[7611,2760]]",0
51581,"[[6735,4715],[11181,6782],[4603,7491]]",1
51582,"[[10807,5066],[3139,8282],[2741,13140]]",0
51583,"[[8697,2580],[10966,8496],[6923,5130]]",1
51584,"[[8507,2408],[7601,5076],[9719,5432]]",1
51585,"[[8431,2329],[3362,7994],[2261,9589]]",1
51586,"[[6824,5308],[3448,8566],[7427,7715]]",0
51587,"[[8365,2423],[7946,4957]]",1
51588,"[[10449,5054],[11635,7074]]",1
51589,"[[7064,4732],[6351,8180]]",0
51590,"[[6578,4598]]",1
51591,"[[4142,6107],[11781,4123]]",1
51592,"[[3854,6515],[5459,9358]]",0
51593,"[[8325,2505],[12956,3324]]",0
51594,"[[8749,2307],[12328,8013]]",0
51595,"[[8601,2701],[6469,6963]]",0
51596,"[[7913,2279],[5654,9195]]",0
51597,"[[11154,6571],[7331,5159]]",0
51598,"[[3580,6530],[7920,7765]]",0
51599,"[[6431,8281]]",1
51600,"[[7403,5170],[5878,7363]]",0
51601,"[[6422,4832],[6702,6922],[2641,8207]]",0
51602,"[[6514,4717],[3826,7351],[3943,5870],[2388,844]]",1
51603,"[[9157,2347]]",1
51604,"[[7533,5083],[13719,3634]]",0
51605,"[[8611,2386],[4382,9350],[3695,10538]]",1
51606,"[[5586,5422]]",0
51607,"[[6139,8301]]",1
51608,"[[8928,2456],[4604,10144],[2795,7982],[7702,5342]]",1
51609,"[[3310,7885],[2883,11393]]",1
51610,"[[3448,6727],[10506,4901],[6910,4935]]",0
51611,"[[3762,8300],[3907,9585],[11114,4811]]",1
51612,"[[3570,8258],[3959,7307],[7618,7819]]",1
51613,"[[7618,2387]]",1
51614,"[[8540,2488],[11147,8487],[6851,5199]]",1
51615,"[[4474,6125]]",1
51616,"[[8507,2360],[7649,7402],[4598,5274]]",0
51617,"[[3409,8284],[4070,9384],[1675,11417]]",1
51618,"[[6923,5151],[3796,7856],[4522,9265]]",1
51619,"[[2920,7683],[7503,3740],[394,461]]",0
51620,"[[5163,9186]]",0
51621,"[[3738,6512],[6956,9210]]",1
51622,"[[8242,2388],[6050,7278]]",0
51623,"[[7438,5038],[2717,8347],[8701,5436]]",0
51624,"[[3294,7089]]",0
51625,"[[9894,5518],[4051,9622],[2616,12590]]",1
51626,"[[8912,2428],[11023,4999],[5694,8772]]",1
51627,"[[8934,2291],[5085,9589],[6451,11469]]",1
51628,"[[8132,7657]]",1
51629,"[[7373,5000],[8232,7213]]",1
51630,"[[9420,2451]]",1
51631,"[[7043,5084],[448,469],[11149,3504]]",0
51632,"[[11157,4548]]",1
51633,"[[11170,6532],[11049,5675]]",0
51634,"[[8295,2494],[11928,3704]]",1
51635,"[[4550,9218],[2735,11467]]",0
51636,"[[8543,2420],[7421,7606],[6794,12572]]",0
51637,"[[8138,2285],[6737,8423]]",1
51638,"[[8268,2692],[4856,9635],[5347,5534]]",0
51639,"[[6653,4653],[11154,6342],[7111,7567]]",0
51640,"[[8171,2248],[3679,7858],[6843,5041],[7594,1517]]",0
51641,"[[4825,8471]]",1
51642,"[[12194,6496],[7723,3646]]",1
51643,"[[4907,8650]]",0
51644,"[[13625,3320]]",1
51645,"[[10642,5176],[3493,8404],[6962,4897]]",0
51646,"[[3557,6440],[4645,9240],[7659,5680]]",1
51647,"[[8455,2453],[7276,6739],[2597,8411],[2475,13312]]",1
51648,"[[7880,2334],[11547,6454],[6172,7236]]",1
51649,"[[7929,5173]]",0
51650,"[[4854,6122]]",0
51651,"[[4646,7237]]",1
51652,"[[2400,8472],[2816,12910]]",1
51653,"[[11342,4545]]",0
51654,"[[10718,4612],[11171,8348]]",1
51655,"[[5594,5413]]",1
51656,"[[4842,8071]]",1
51657,"[[10754,4878],[4486,9328],[3942,11311]]",0
51658,"[[8431,2610],[11517,7111],[4259,9455]]",0
51659,"[[6787,4979],[3513,8776]]",0
51660,"[[8639,6693]]",1
51661,"[[7291,9644],[11268,1855]]",0
51662,"[[8645,2613],[12296,3322]]",1
51663,"[[8409,2499],[3598,8168],[4982,7886]]",0
51664,"[[6016,4962]]",0
51665,"[[11174,4194]]",0
51666,"[[3508,7813],[6236,10686]]",0
51667,"[[6662,4818],[3634,8965]]",0
51668,"[[9080,2619],[4749,8969],[2836,7842]]",0
51669,"[[11111,6762],[11995,3600]]",0
51670,"[[8085,2236],[6941,5200],[2464,8440],[8314,2699]]",1
51671,"[[3555,8232],[2671,8237],[12364,2295]]",0
51672,"[[6111,5620]]",1
51673,"[[6755,4641],[5134,9421]]",0
51674,"[[7251,6181]]",0
51675,"[[7923,2331],[4168,6064],[8071,7167]]",1
51676,"[[3866,6400],[4708,9036],[10477,5721]]",0
51677,"[[7788,8251]]",1
51678,"[[4857,8361]]",1
51679,"[[10821,4569],[12361,6207]]",1
51680,"[[5580,5504]]",0
51681,"[[8566,2642],[2629,5118]]",0
51682,"[[7033,4917],[2514,8381],[6396,8130]]",1
51683,"[[7306,5215],[3246,11085]]",1
51684,"[[7338,5091],[12005,6924],[8691,2494],[6354,4922]]",0
51685,"[[8849,2404],[12232,1272]]",0
51686,"[[6525,4725],[3525,8407],[7126,5164]]",0
51687,"[[8408,4760]]",0
51688,"[[3560,7828],[9536,6364]]",1
51689,"[[8129,2215],[1989,1363]]",0
51690,"[[3590,8893]]",1
51691,"[[6699,6474]]",1
51692,"[[3686,6267],[7165,7898],[8070,1881]]",1
51693,"[[3679,8621],[3733,6476],[8444,2492]]",1
51694,"[[8469,2355],[8217,6392]]",1
51695,"[[11295,6557],[404,476]]",1
51696,"[[10330,5480],[7047,7914]]",0
51697,"[[11390,4243]]",0
51698,"[[4902,9279],[2801,8389],[8723,5907]]",0
51699,"[[10534,5409],[6237,10711]]",1
51700,"[[6399,4561]]",1
51701,"[[11298,5412]]",1
51702,"[[7420,3742],[10841,6928],[3109,8202]]",1
51703,"[[6907,5097],[2632,5108]]",0
51704,"[[8860,2489],[5222,8540]]",1
51705,"[[3904,6285],[3390,8468],[8452,6160]]",1
51706,"[[7844,5178]]",1
51707,"[[6658,4807],[7202,7447],[8710,6719]]",1
51708,"[[7408,5027],[5696,9404]]",0
51709,"[[3503,6613],[3190,7372],[5309,7555]]",1
51710,"[[7750,2423],[6160,9135]]",1
51711,"[[8199,2521],[3475,8062],[2841,1558]]",0
51712,"[[11143,7047],[4288,9556],[7508,9972]]",0
51713,"[[8193,2314],[7464,8728]]",0
51714,"[[6560,4720],[2837,8125],[11394,8263]]",1
51715,"[[7237,5075],[4207,10104],[4531,6937]]",0
51716,"[[5862,5233]]",1
51717,"[[5712,5381]]",1
51718,"[[8297,2355],[5541,7471]]",1
51719,"[[8334,5577]]",0
51720,"[[8362,2583],[11695,5795]]",1
51721,"[[11404,6561],[1771,2836]]",1
51722,"[[5969,9476]]",1
51723,"[[7739,3695],[10972,5158],[13573,2728]]",0
51724,"[[3713,6472],[4641,9295],[3064,11231]]",0
51725,"[[10698,3341]]",1
51726,"[[6200,4853]]",0
51727,"[[6885,4485]]",0
51728,"[[7404,5180],[4753,7076]]",0
51729,"[[11360,3592]]",0
51730,"[[8422,2660],[8501,6373]]",1
51731,"[[7284,5127],[7189,3937]]",1
51732,"[[11812,7179]]",1
51733,"[[8273,2095],[6548,4825],[2574,8408],[4958,3078]]",1
51734,"[[8393,2374],[11376,6270],[3241,7045]]",0
51735,"[[4861,8690]]",1
51736,"[[7343,5201],[3267,8019],[3402,13219]]",1
51737,"[[3734,6226],[3399,8039],[1126,652]]",0
51738,"[[8460,5389]]",0
51739,"[[7991,2295],[3226,7329],[2337,9231]]",0
51740,"[[6648,4801],[11917,6670],[8663,2469],[3473,6742]]",0
51741,"[[8962,2360],[6171,8999]]",0
51742,"[[6823,4584],[10567,3043]]",0
51743,"[[8808,2466],[4226,9491],[3604,6608],[8856,2528]]",0
51744,"[[3610,8122],[4729,8993],[2721,1648]]",1
51745,"[[13550,3070]]",0
51746,"[[8343,2249],[11985,6558],[3292,6704]]",1
51747,"[[10266,2610]]",0
51748,"[[6596,4827],[3015,5405]]",0
51749,"[[8976,2205],[7654,8188]]",1
51750,"[[7309,5131],[10176,5514],[3753,10105]]",1
51751,"[[3633,6499],[2600,12268],[5209,6114]]",0
51752,"[[12866,6969],[7970,11746]]",1
51753,"[[8953,2249],[4024,9606],[6523,9780]]",1
51754,"[[8513,2395],[6152,9575]]",1
51755,"[[7415,3921],[6854,5335]]",0
51756,"[[7171,5020],[3446,11026]]",1
51757,"[[7926,3548],[4905,9280],[1265,2133]]",0
51758,"[[3651,6456],[4854,9022],[4370,6039]]",1
51759,"[[8580,2548],[11991,6504],[2241,2940]]",1
51760,"[[6971,5113],[6403,8384]]",1
51761,"[[3683,6290],[3193,13246]]",0
51762,"[[7060,5073],[4709,5540]]",1
51763,"[[7394,3378],[3760,9261],[3551,10575]]",1
51764,"[[2860,7240]]",0
51765,"[[3522,6710],[4172,11975]]",1
51766,"[[8090,2319],[1084,2275]]",1
51767,"[[8589,2736],[4804,6172]]",1
51768,"[[6986,4858],[7976,7873]]",0
51769,"[[13544,3330]]",0
51770,"[[3610,7852],[10316,4934],[11979,2432]]",0
51771,"[[4881,11758]]",1
51772,"[[5450,8981]]",1
51773,"[[10852,5396],[7142,5248]]",1
51774,"[[10423,7653]]",1
51775,"[[8668,2530],[11855,6940]]",0
51776,"[[3550,6718],[4038,11509]]",0
51777,"[[3591,6699],[6857,11383],[3735,6397]]",1
