,pos,win
32794,"[[6446,12381],[7838,9584],[7188,6619]]",1
32795,"[[12375,6467],[5556,8636]]",1
32796,"[[6047,12682],[3512,8284],[12362,6638]]",1
32797,"[[11499,6444],[9112,13191]]",0
32798,"[[8029,9805],[12225,10673]]",0
32799,"[[6639,12650],[3807,9524],[11249,6862],[14340,14391]]",1
32800,"[[11920,7017]]",0
32801,"[[3970,10481]]",0
32802,"[[6603,12864],[11059,5215],[13612,8541]]",0
32803,"[[5958,12573],[10275,5754],[11381,8236],[8318,10208]]",0
32804,"[[11451,8248],[8480,5383]]",1
32805,"[[5854,12650],[3231,7706],[2965,9568]]",0
32806,"[[6651,12960]]",1
32807,"[[11691,8132],[7417,8688]]",1
32808,"[[6365,12271],[6289,8157]]",1
32809,"[[6163,12512],[9527,5632]]",1
32810,"[[12348,6498],[7741,10303]]",1
32811,"[[7890,9590],[9287,5576]]",0
32812,"[[10923,8642],[4995,11527]]",1
32813,"[[9352,9462]]",0
32814,"[[7474,11007],[6638,12514],[7514,5170]]",1
32815,"[[11031,6787],[11344,12603]]",1
32816,"[[7692,9743],[11108,5729]]",0
32817,"[[4681,9031],[8355,7862]]",0
32818,"[[6047,9082]]",0
32819,"[[4194,9504],[10510,5511],[7628,2928]]",1
32820,"[[6497,12517],[11375,7877],[10964,12379]]",0
32821,"[[5928,12625],[10179,5675],[12522,6408],[6874,13028]]",1
32822,"[[8246,10116]]",1
32823,"[[7076,10758],[11959,7592]]",1
32824,"[[12437,6507],[9461,9463]]",1
32825,"[[5789,12434],[2841,11223]]",1
32826,"[[11821,6543],[11432,13063]]",1
32827,"[[10690,8840],[4126,11634]]",1
32828,"[[12210,6605],[5733,8814]]",1
32829,"[[10142,8181]]",1
32830,"[[6891,11402],[3625,8616],[2916,10280]]",1
32831,"[[7918,9579],[5365,12915]]",1
32832,"[[6535,12465],[3851,10050]]",0
32833,"[[12185,6477],[8217,10312]]",0
32834,"[[11883,7068]]",1
32835,"[[12058,6924],[7212,10877],[11597,13364]]",0
32836,"[[8031,10195],[6468,12560],[11237,6887]]",0
32837,"[[7559,9685],[8084,8398]]",1
32838,"[[8028,10200]]",1
32839,"[[6123,12438],[12555,10871]]",0
32840,"[[6549,7686]]",1
32841,"[[5955,12497],[11538,6526],[8049,10250]]",1
32842,"[[11486,8008],[11453,12678]]",1
32843,"[[11398,1845]]",1
32844,"[[4969,8547]]",1
32845,"[[5878,12674],[4009,9496],[12410,10528]]",0
32846,"[[7897,10056],[12522,6415],[10939,8580]]",0
32847,"[[4306,7330]]",0
32848,"[[6620,12543],[9892,3275]]",0
32849,"[[7352,9676],[12413,5530]]",1
32850,"[[10770,8789],[4495,8277]]",1
32851,"[[2541,11603]]",0
32852,"[[11413,8171],[9462,9615]]",0
32853,"[[5782,12464],[10077,8636]]",1
32854,"[[6963,8969]]",1
32855,"[[8917,9684]]",0
32856,"[[6302,12498],[3221,11145]]",1
32857,"[[4787,9827],[6427,9109]]",0
32858,"[[2312,12058],[10233,8153]]",0
32859,"[[6106,12515],[11720,8002],[8359,6107]]",1
32860,"[[7509,9924],[6432,12189],[12523,6303]]",0
32861,"[[10112,9032]]",1
32862,"[[7925,9643],[9835,6513]]",0
32863,"[[3278,10680]]",1
32864,"[[8025,10032],[6718,12456],[11322,6177]]",0
32865,"[[11652,7804]]",1
32866,"[[6984,11300],[12284,10258]]",1
32867,"[[7244,6937],[7015,7208]]",0
32868,"[[8507,10078]]",0
32869,"[[2602,11746]]",0
32870,"[[11195,8515],[5085,9376],[7405,10031]]",1
32871,"[[3657,8247],[6969,11572]]",1
32872,"[[10093,8050]]",1
32873,"[[4695,11596]]",0
32874,"[[4242,9709],[11548,8012]]",1
32875,"[[11383,6407],[12700,6028]]",1
32876,"[[6426,12540],[7890,10030],[10840,8624]]",1
32877,"[[11953,6584],[3374,8579],[3322,11028]]",1
32878,"[[7270,11025],[11013,8361],[12602,6493]]",0
32879,"[[6275,12546],[8403,5748]]",1
32880,"[[11179,5875]]",1
32881,"[[6467,8283]]",1
32882,"[[11441,6325],[3724,8090]]",1
32883,"[[9667,5701]]",1
32884,"[[12007,6532],[8840,2291],[9785,6935]]",1
32885,"[[9892,6566]]",1
32886,"[[5922,12344],[4707,7560]]",1
32887,"[[10173,5275],[11379,5774]]",1
32888,"[[7148,9814],[10581,5377],[11778,9461]]",1
32889,"[[3624,8684]]",1
32890,"[[12226,6562],[3513,10613]]",1
32891,"[[10851,8639],[6264,12353],[12472,6534]]",0
32892,"[[7105,6890],[2481,8525]]",0
32893,"[[7653,9760],[3322,7727],[13603,12966]]",0
32894,"[[10612,5449],[6734,11391],[3550,6706]]",0
32895,"[[13210,12281]]",0
32896,"[[10110,7168]]",0
32897,"[[12026,6670],[7911,10117],[5974,12692],[11200,8368]]",0
32898,"[[8555,3826]]",1
32899,"[[11807,6567],[7787,10739],[9172,9694]]",0
32900,"[[6208,12377],[7947,9865],[13187,4382]]",0
32901,"[[12535,6553],[7724,10333]]",0
32902,"[[11493,6355],[8369,3648]]",0
32903,"[[6392,12385],[11564,7066],[7582,8009]]",0
32904,"[[4948,9282],[3853,9651]]",0
32905,"[[6492,7797]]",1
32906,"[[3564,7859],[10422,5358]]",0
32907,"[[8279,10127]]",1
32908,"[[11197,5897]]",0
32909,"[[7726,9706],[10818,3460]]",1
32910,"[[11083,8411],[5998,9399]]",0
32911,"[[8588,7909]]",0
32912,"[[12179,6694],[7048,10904],[13699,13339]]",0
32913,"[[7918,10899]]",1
32914,"[[12299,6583],[4769,9574],[7951,10039]]",1
32915,"[[5912,8306]]",0
32916,"[[10954,8255],[3114,12977]]",0
32917,"[[12040,6961],[7558,11175],[5560,12427]]",1
32918,"[[12013,6571],[4057,9341],[8008,10062]]",1
32919,"[[7727,9786],[2737,7997],[6456,12739]]",0
32920,"[[12587,5759],[8605,10361]]",0
32921,"[[6113,12347],[3244,7833],[11317,6906],[9058,2218]]",0
32922,"[[6782,12707],[7570,7006],[7888,8228]]",0
32923,"[[11767,1664]]",1
32924,"[[12660,6470],[6270,11039]]",0
32925,"[[8608,4148]]",1
32926,"[[12672,5928],[11764,2772]]",1
32927,"[[6476,12365],[5732,9248]]",0
32928,"[[8531,9979]]",1
32929,"[[11533,6595],[7053,11197],[14251,14187]]",1
32930,"[[8550,6488]]",1
32931,"[[1910,11900],[13540,12946]]",1
32932,"[[10330,6623]]",0
32933,"[[7500,9911],[9679,5347],[7319,7779]]",0
32934,"[[6416,12368],[12191,9913]]",1
32935,"[[6449,12476],[3136,7454],[6865,7291]]",1
32936,"[[10829,7659]]",1
32937,"[[11230,7052],[11177,1304]]",0
32938,"[[8132,10384]]",0
32939,"[[12096,6639],[10029,13298]]",0
32940,"[[5916,12809],[6631,8635]]",0
32941,"[[6457,12472],[6490,9479]]",1
32942,"[[7479,9697],[2446,8327],[11072,5055]]",1
32943,"[[12562,6440],[9633,5848]]",1
32944,"[[4903,8912]]",0
32945,"[[12522,6341],[8095,10526]]",1
32946,"[[6497,12552],[11681,7533]]",1
32947,"[[10067,6746]]",1
32948,"[[7678,9756],[11280,8287],[10782,8724]]",1
32949,"[[8493,10143]]",1
32950,"[[6726,6982],[7395,6740]]",0
32951,"[[11345,6154],[7081,9279],[7994,9979]]",1
32952,"[[10860,5349],[7482,9871],[7217,10926]]",1
32953,"[[3638,8923]]",1
32954,"[[6251,12468],[3475,8486],[8299,6580]]",1
32955,"[[9354,9268]]",1
32956,"[[12374,6552],[10675,12269]]",0
32957,"[[11194,5899]]",0
32958,"[[6183,10054]]",1
32959,"[[10461,8976]]",0
32960,"[[12481,6032],[11896,2990]]",1
32961,"[[7572,9702],[3632,8495],[1285,11050]]",1
32962,"[[11456,6362],[5717,11167]]",1
32963,"[[10043,7220]]",0
32964,"[[12335,6358],[10036,7093]]",0
32965,"[[7677,9764],[3707,9833],[2224,12504]]",0
32966,"[[12131,6486],[5278,12490]]",0
32967,"[[12087,6577],[7355,11347],[4668,9293]]",1
32968,"[[10706,8830],[5912,8696]]",1
32969,"[[8637,4449]]",1
32970,"[[6564,12442],[7968,7883]]",1
32971,"[[7874,10180],[9420,5740]]",1
32972,"[[6277,9244]]",1
32973,"[[6414,8119]]",0
32974,"[[12051,6584],[7809,10568]]",0
32975,"[[3537,8288],[2311,8559]]",0
32976,"[[12381,6386],[10033,7074]]",1
32977,"[[7673,10356]]",0
32978,"[[4148,9836],[3547,7884],[12103,8836]]",0
32979,"[[11115,8467],[7913,9558],[7325,13287]]",0
32980,"[[4397,9749],[2252,8580],[11406,6770]]",1
32981,"[[7361,11005],[6493,12722],[11450,5952]]",0
32982,"[[5746,12342],[2822,7888]]",1
32983,"[[5975,12534],[2823,11299]]",1
32984,"[[12133,6509],[8528,2614],[10670,8751]]",0
32985,"[[6448,12680],[4659,9105],[10910,2421]]",0
32986,"[[10068,5786],[5569,9165]]",0
32987,"[[11050,8415],[10797,5479],[13096,5030]]",1
32988,"[[5976,12709],[4554,9329],[3252,7205]]",1
32989,"[[6263,9303]]",1
32990,"[[10397,8890]]",0
32991,"[[11457,8057],[11552,1649]]",1
32992,"[[8131,5739]]",0
32993,"[[6059,12681],[11409,7722],[11036,1684]]",1
32994,"[[6654,12483],[7985,8531]]",1
32995,"[[12599,6460],[11073,8300],[5714,11437]]",0
32996,"[[11386,6227],[6114,10945]]",1
32997,"[[8537,10003]]",1
32998,"[[6529,12515],[2220,8399],[1354,11572]]",0
32999,"[[12416,6466],[7366,10967],[7905,9592],[10028,8775]]",0
33000,"[[12070,9167]]",0
33001,"[[8303,7339]]",0
33002,"[[5105,8759]]",0
33003,"[[11228,6005]]",0
33004,"[[4018,7964],[3122,10715]]",1
33005,"[[6795,11448],[2183,12374],[3393,6856]]",1
33006,"[[12558,6489],[9950,6737]]",0
33007,"[[7654,10214],[9119,7562]]",0
33008,"[[11818,6571],[13126,2074],[11499,7840]]",1
33009,"[[10960,12379]]",1
33010,"[[7492,9946],[11359,6650],[6432,12194]]",1
33011,"[[11684,7647]]",1
33012,"[[6069,12491],[3423,8263],[12310,5116]]",1
33013,"[[12081,6468],[3898,9390],[7868,9989]]",1
33014,"[[3748,8249],[11212,8816]]",0
33015,"[[12295,6526],[9501,6232]]",0
33016,"[[12126,6619],[9509,12142]]",0
33017,"[[6617,9528]]",1
33018,"[[6736,12759],[10346,7387]]",1
33019,"[[4683,8999],[3594,6634]]",0
33020,"[[10880,8793],[6388,12456],[6985,8253]]",1
33021,"[[11856,6549],[11083,8879],[3392,8313]]",0
33022,"[[6102,12539],[3742,12888]]",0
33023,"[[7889,9534],[3929,13231]]",0
33024,"[[7294,9838],[7028,7368]]",0
33025,"[[3048,11171]]",0
33026,"[[5745,8510]]",0
33027,"[[6144,12607],[3666,10040]]",0
33028,"[[11767,6548],[8245,10285]]",0
33029,"[[7073,6401]]",0
33030,"[[10428,8759]]",0
33031,"[[11144,6692],[6300,9983]]",1
33032,"[[6492,12777],[3911,9558],[3239,8260]]",0
33033,"[[2779,12168],[11645,7136]]",0
33034,"[[5910,12403],[4993,9294],[7688,9783]]",1
33035,"[[7445,9852],[2767,8315],[14130,13807]]",1
33036,"[[6338,12534],[9955,6658]]",0
33037,"[[6603,12718],[11126,7030],[13547,14278]]",1
33038,"[[4920,9172],[11838,6828],[11241,8369]]",0
33039,"[[11573,6478],[4050,11599]]",0
33040,"[[10775,8708],[3316,7699],[12759,5030]]",1
33041,"[[6724,11406],[7287,5123]]",1
33042,"[[6212,12601],[10328,7771]]",0
33043,"[[7360,10925],[9869,5766]]",1
33044,"[[10949,4778],[6226,10900]]",1
33045,"[[7964,9552],[13808,13548],[8854,8741]]",0
33046,"[[11445,8275],[7869,5217]]",0
33047,"[[10547,8885]]",0
33048,"[[5149,8619]]",0
33049,"[[6630,12436],[9591,7084]]",1
33050,"[[12716,5294]]",0
33051,"[[8328,8745]]",1
33052,"[[6127,12510],[3118,8171],[9633,7328]]",0
33053,"[[7903,9853],[14294,14513],[11900,1782]]",0
33054,"[[8238,10250]]",0
33055,"[[3211,7814],[6709,11466]]",1
33056,"[[11641,6606],[7778,10934],[7177,10959]]",0
33057,"[[8220,10331]]",0
33058,"[[10716,8800],[5483,8542]]",1
33059,"[[10575,5292],[3521,9381]]",1
33060,"[[10863,8744],[10354,5131],[13629,14213]]",1
33061,"[[12401,6327],[7948,9737],[7802,11142]]",1
33062,"[[12702,6444],[10117,2611]]",0
33063,"[[11491,6426],[7973,10640]]",1
33064,"[[12420,6486],[8344,8525]]",1
33065,"[[10818,8610],[11093,5471]]",0
33066,"[[12130,6569],[8578,6584]]",1
33067,"[[7803,10053],[14340,14391],[10789,7999]]",1
33068,"[[10189,8004]]",0
33069,"[[7960,9697],[11459,8123],[3198,8839]]",0
33070,"[[6875,11411],[3620,8975]]",0
33071,"[[6690,12457],[9654,9936]]",0
33072,"[[7287,9763],[2304,9667]]",0
33073,"[[10969,8537],[8297,10088]]",1
33074,"[[8252,10180]]",0
33075,"[[6333,12195],[7842,9811],[12522,6239]]",0
33076,"[[11040,8566],[3656,13523]]",0
33077,"[[6500,12333],[6524,9056]]",1
33078,"[[3760,9208],[10068,5203],[11739,7362]]",0
33079,"[[5889,12789],[5076,11452]]",1
33080,"[[12168,6645],[7032,11249],[7729,7631]]",0
33081,"[[14096,14358],[11044,8442]]",1
33082,"[[6014,12346],[3054,10831]]",0
33083,"[[3240,10991]]",1
33084,"[[6611,12415],[11674,7080],[12030,6571]]",1
33085,"[[9942,8807]]",0
33086,"[[6864,11475],[4281,9493],[4174,7316]]",1
33087,"[[12318,6656],[10625,8842],[12029,14046]]",0
33088,"[[1115,11502]]",0
33089,"[[7282,11294],[3278,8168],[13696,13141]]",0
33090,"[[11783,6533],[7770,10862],[6297,12288],[5391,11294]]",1
33091,"[[7252,12095]]",0
33092,"[[10544,5435],[7344,10767],[14340,14391]]",0
33093,"[[6380,12601],[6282,9244]]",1
33094,"[[4266,7395]]",0
33095,"[[12554,6554],[9838,5257],[8006,9890]]",1
33096,"[[11139,6818],[5423,8867]]",0
33097,"[[2363,11691]]",0
33098,"[[4429,9443],[7503,9731]]",0
33099,"[[7337,9919],[2438,8651],[3889,11206]]",1
33100,"[[11109,8565],[6782,9580]]",1
33101,"[[7014,6952],[13090,12005]]",1
33102,"[[7904,9628],[2807,8050],[8406,12436]]",0
33103,"[[6419,12345],[11939,7421]]",0
33104,"[[10403,8851]]",1
33105,"[[3680,11583]]",0
33106,"[[6150,9469]]",1
33107,"[[7048,10881],[11147,10656]]",1
33108,"[[11966,6596],[3745,11207]]",0
33109,"[[12272,6562],[6661,4777],[4234,11623]]",1
33110,"[[6250,12383],[6812,6807],[12380,2558]]",0
33111,"[[12585,6547],[5433,8636]]",0
33112,"[[5432,12348]]",0
33113,"[[12706,6442],[7945,10867]]",0
33114,"[[6373,12522],[3398,7774],[3104,10735]]",1
33115,"[[12454,6498],[3946,9699],[7795,10601]]",0
33116,"[[5851,12321],[8085,7034]]",1
33117,"[[11039,8710],[5312,11501]]",0
33118,"[[11147,6717],[8043,11289]]",0
33119,"[[11346,5988]]",0
33120,"[[7665,8589]]",1
33121,"[[11037,8573],[6828,9687]]",0
33122,"[[6864,11401],[3575,7198],[14004,13756]]",0
33123,"[[6175,12593],[3644,8725]]",1
33124,"[[8126,10041],[6366,12352],[11169,8349]]",1
33125,"[[10025,6686]]",0
33126,"[[11047,8535],[11018,3824]]",1
33127,"[[10712,7574]]",1
33128,"[[7359,10828],[7954,9799],[12714,11271]]",0
33129,"[[12269,6538],[4234,9205],[2313,13220]]",0
33130,"[[11992,11422]]",0
33131,"[[8257,10087]]",0
33132,"[[11935,6614],[6518,11480]]",1
33133,"[[4657,11596]]",0
33134,"[[12515,6569],[7514,5134],[6799,12847]]",0
33135,"[[12236,6536],[10869,8807],[5222,11708]]",1
33136,"[[10060,6438]]",1
33137,"[[12484,5998],[7075,11190],[5734,13082]]",0
33138,"[[12432,6493],[7146,11105],[6975,12504],[12111,8736]]",0
33139,"[[11709,2374]]",1
33140,"[[10843,8678],[3471,10321]]",1
33141,"[[8881,9690]]",1
33142,"[[6402,12317],[11112,5185],[8720,2315]]",1
33143,"[[7992,10651]]",0
33144,"[[6471,12299],[12421,6476]]",0
33145,"[[12051,6734],[6244,10620]]",1
33146,"[[12083,6816],[8982,9914]]",0
33147,"[[7758,9824],[6329,8104]]",0
33148,"[[6884,8907]]",1
33149,"[[6195,12299],[2146,11686]]",0
33150,"[[7223,9653],[11464,6884],[13011,2293]]",0
33151,"[[10079,5941]]",1
33152,"[[12108,7450]]",1
33153,"[[6403,12228],[6552,9341]]",0
33154,"[[6874,12859]]",1
33155,"[[11496,8159],[8510,8745]]",0
33156,"[[10792,8793],[8247,8694]]",0
33157,"[[9785,5884]]",0
33158,"[[6165,12335],[8189,10157]]",0
33159,"[[12525,6457],[6906,7105],[5745,12868]]",1
33160,"[[12352,6450],[6581,11316],[5302,12421]]",1
33161,"[[6070,12662],[2959,8081],[11380,6508],[11220,8340]]",0
33162,"[[11481,6518],[4838,9595],[6330,12475]]",0
33163,"[[6438,12338],[5502,8534]]",1
33164,"[[11492,7025],[4817,9187],[7958,9486]]",1
33165,"[[9999,7077]]",0
33166,"[[12544,5784],[6105,10097]]",1
33167,"[[6563,12612],[10536,8713],[9181,5550]]",0
33168,"[[11162,6691],[13282,13982]]",0
33169,"[[11448,5923]]",1
33170,"[[6622,12522],[7778,8768],[11682,7640]]",1
33171,"[[11479,6403],[7604,11270],[10563,3031]]",0
33172,"[[6644,11403],[3592,8075],[6681,12576]]",1
33173,"[[5862,12493],[5648,8582]]",1
33174,"[[10890,8772],[11272,4908]]",1
33175,"[[6875,12733],[3253,8392],[7587,9748],[12270,2323]]",1
33176,"[[6499,8239]]",0
33177,"[[6376,12351],[13183,12548]]",0
33178,"[[6713,12600],[9715,7193]]",0
33179,"[[11225,5346]]",0
33180,"[[12550,6390],[10957,8566],[6486,9375]]",0
33181,"[[11094,8561],[7391,9761],[10037,5350]]",0
33182,"[[6979,9682]]",0
33183,"[[7973,10088],[9862,5487],[4510,9947]]",0
33184,"[[11477,6380],[7316,7337],[7086,9704]]",1
33185,"[[10359,5107],[6412,11172],[6475,12546]]",1
33186,"[[12656,6250],[7012,10923],[6664,12700],[14302,14240]]",0
33187,"[[12465,6500],[7563,11313],[6306,12497],[14340,14391]]",0
33188,"[[5156,9167]]",1
33189,"[[7922,3558],[5481,8575]]",0
33190,"[[5892,12616],[4330,9394],[11209,4572]]",1
33191,"[[8273,10263]]",1
33192,"[[6418,11248],[6358,12578],[12020,6797]]",0
33193,"[[11431,6306],[4692,9537],[6025,12584]]",1
33194,"[[8255,10112]]",0
33195,"[[2995,10981]]",0
33196,"[[11578,1908]]",1
33197,"[[11940,6570],[6349,9998]]",1
33198,"[[2718,11411]]",1
33199,"[[11218,8545],[4454,9261],[6540,12368],[10641,5344]]",0
33200,"[[8023,6214]]",1
33201,"[[10948,8511],[3419,10299]]",0
33202,"[[6375,9582]]",0
33203,"[[6255,12458],[4145,9552],[2350,8445]]",1
33204,"[[6370,12200],[10992,6794],[12610,6464]]",0
33205,"[[12358,6470],[5704,8733]]",1
33206,"[[11507,6602],[7768,10868],[4067,13572]]",0
33207,"[[10692,8742],[11860,6677],[8712,4546]]",0
33208,"[[12147,6609],[7204,9127],[5162,12422]]",0
33209,"[[6085,12506],[7965,10131],[8142,5848]]",1
33210,"[[10870,8306],[7384,11356],[10941,3661]]",0
33211,"[[11413,6289],[3727,10019]]",1
33212,"[[7825,10194],[11906,6991]]",1
33213,"[[6701,12503],[2492,8248],[12042,2381]]",0
33214,"[[12223,6767],[6125,10712]]",0
33215,"[[2129,12567],[12193,10790]]",1
33216,"[[11014,3831]]",1
33217,"[[7582,7101],[2192,8402]]",0
33218,"[[4637,7756]]",0
33219,"[[3767,8148],[11620,3260]]",1
33220,"[[7413,10981],[6236,12447],[11641,6664]]",1
33221,"[[11336,6147],[10763,4611],[3573,8079]]",0
33222,"[[11146,8306],[11506,5633]]",1
33223,"[[6113,12426],[3938,10010],[2546,9682]]",1
33224,"[[7387,9698],[2425,12672],[11739,6840]]",1
33225,"[[9290,5724]]",1
33226,"[[6485,12681],[10066,6223]]",0
33227,"[[10872,8707],[7796,8015]]",1
33228,"[[9026,7672]]",0
33229,"[[10859,8681],[8136,8577]]",0
33230,"[[6481,12572],[8181,6210]]",0
33231,"[[5868,12767],[12642,13292]]",0
33232,"[[5992,12361],[2646,5608]]",1
33233,"[[6183,12456],[3252,10876]]",1
33234,"[[12247,6785],[10381,3261]]",0
33235,"[[12261,6746],[6942,9462]]",0
33236,"[[11838,6549],[6830,11457],[7902,9756],[9389,5596]]",0
33237,"[[10026,8880]]",1
33238,"[[11035,8558],[7986,9470],[3322,11635]]",0
33239,"[[12430,6496],[7264,9615],[3071,7749]]",1
33240,"[[1819,11504]]",1
33241,"[[9960,6783]]",0
33242,"[[8471,3805]]",1
33243,"[[2495,12105],[11303,8427]]",1
33244,"[[8708,9869]]",1
33245,"[[2299,11728]]",1
33246,"[[11213,8503],[10775,8726]]",1
33247,"[[8179,10095],[9033,7564]]",1
33248,"[[6257,12486],[8288,6258]]",1
33249,"[[7999,9953],[11416,7934],[12647,4999]]",0
33250,"[[10960,8722],[3933,11572]]",0
33251,"[[10560,8845],[6358,12330],[6150,9015]]",1
33252,"[[6622,9775]]",0
33253,"[[6306,12568],[5476,9206]]",1
33254,"[[10664,8851],[14340,14391],[11620,3030]]",0
33255,"[[6082,10933]]",0
33256,"[[6307,12701],[2644,12939],[11393,7078]]",0
33257,"[[3681,8183],[8922,8158]]",0
33258,"[[11268,8316],[6443,12404],[12578,6446]]",0
33259,"[[11212,6307],[1832,11399]]",0
33260,"[[6484,12414],[13317,12321]]",1
33261,"[[10467,7749]]",0
33262,"[[12504,6432],[10888,8302],[5066,9447]]",0
33263,"[[3721,8444],[3184,7733]]",0
33264,"[[11252,7860],[8966,2666]]",0
33265,"[[11213,6056],[10569,8823],[5208,12458]]",1
33266,"[[10971,8491],[13606,14033],[6542,12454]]",1
33267,"[[6746,7661],[3781,13102]]",0
33268,"[[11931,6695],[3947,11556]]",0
33269,"[[5706,12597]]",0
33270,"[[6416,12625],[3298,7716],[2123,11669]]",1
33271,"[[11046,8746],[4028,9588],[7983,5353]]",1
33272,"[[7189,12351]]",1
33273,"[[6602,12508],[3496,8467],[1881,12849]]",0
33274,"[[7599,10015],[11340,6255],[9796,13786]]",0
33275,"[[10295,5663],[3522,7409]]",1
33276,"[[10973,8157],[5867,12647],[3383,11366]]",1
33277,"[[4755,9169],[12042,6804]]",1
33278,"[[7604,11267],[3525,8903]]",1
33279,"[[4813,9419],[3025,13553]]",0
33280,"[[11354,6179],[6996,11362],[4217,13699]]",1
33281,"[[7883,9749],[13958,13563],[11435,3388]]",1
33282,"[[10443,8928]]",0
33283,"[[8156,10097],[10731,2690]]",0
33284,"[[12431,6538],[7176,11159],[7913,9737],[3061,12865]]",0
33285,"[[7051,12761]]",0
33286,"[[9962,6773]]",0
33287,"[[11419,7175],[11544,7089]]",0
33288,"[[11915,6676],[7019,11061],[7309,9877],[12280,6485]]",0
33289,"[[7852,9806],[7895,3621]]",1
33290,"[[12211,6511],[6509,9172]]",1
33291,"[[5614,8638]]",1
33292,"[[5932,12564],[8234,10095]]",1
33293,"[[11993,6540],[6825,11429],[7845,8113]]",1
33294,"[[10820,8699],[12133,8714]]",1
33295,"[[3559,8663]]",0
33296,"[[11520,8315],[9828,5854]]",0
33297,"[[11971,5202]]",1
33298,"[[2906,11213]]",0
33299,"[[10006,6232]]",0
33300,"[[11079,5671]]",1
33301,"[[10056,6619]]",0
33302,"[[9133,9631]]",1
33303,"[[3525,7914],[6265,9097]]",0
33304,"[[12467,6497],[7434,6696],[6718,7336]]",1
33305,"[[7276,12149]]",1
33306,"[[11951,6605],[9269,11430]]",1
33307,"[[9413,9897]]",0
33308,"[[7761,10610],[6540,12588],[11162,6243]]",1
33309,"[[12133,6465],[7762,10337]]",1
33310,"[[12544,6604],[7052,11160],[3989,13365]]",0
33311,"[[11145,5697]]",1
33312,"[[8633,4793]]",0
33313,"[[12534,6395],[7523,11035],[1104,11860]]",0
33314,"[[6573,9568]]",0
33315,"[[11677,6532],[6999,11209],[6396,12610],[11419,8325]]",0
33316,"[[12453,6338],[7585,11048],[3711,13931]]",0
33317,"[[7954,9588],[11221,6589],[11123,8532]]",0
33318,"[[6685,12490],[6242,8843]]",0
33319,"[[12274,6589],[9169,6286]]",0
33320,"[[2085,11637]]",1
33321,"[[7504,9701],[11107,7064],[7809,7624]]",1
33322,"[[10859,8542],[11468,4750]]",0
33323,"[[12364,7261]]",1
33324,"[[9995,7078]]",1
33325,"[[10029,8709]]",1
33326,"[[5899,9463]]",1
33327,"[[6225,12473],[5412,8661]]",0
33328,"[[6234,12433],[13788,13101]]",0
33329,"[[11816,6751],[8123,10549]]",0
33330,"[[10650,8805],[1616,11131]]",0
33331,"[[5996,12408],[3511,8783]]",1
33332,"[[12266,6724],[10926,8496],[6288,12286],[6787,9067]]",1
33333,"[[5947,12377],[12303,10329]]",0
33334,"[[6158,12554],[5043,7848]]",1
33335,"[[10501,8829]]",0
33336,"[[10755,8729],[6153,9660]]",0
33337,"[[7666,10146],[11344,6341],[12505,5789]]",0
33338,"[[11399,5947]]",0
33339,"[[11382,6117],[6876,9605]]",1
33340,"[[6567,12479],[9908,6107]]",1
33341,"[[7643,6696],[10728,2203]]",1
33342,"[[12078,6827],[7481,4910],[6954,7347]]",1
33343,"[[7483,10982],[11500,8229],[10382,7400]]",1
33344,"[[11664,7464]]",1
33345,"[[11668,6554],[14340,14391]]",0
